ASIN,name,rating,review_count,price,product_type
B08H6YZY3Y,"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS - (11a-na0021nr, 2020 Model, Snow White)",4.6,409,256.99,processor
B0797D6853,"TP-Link Deco Mesh WiFi System(Deco M5) –Up to 3,800 sq. ft. Whole Home Coverage, WiFi Router/Extender Replacement, Parental Controls, HomeCare, Seamless Roaming, Work with Alexa, 2-pack",4.6,2193,110.42,processor
B08GSRRKSR,"Fusion5 14.1inch A90B+ Pro 64GB Windows 10 Laptop - 4GB RAM, 64GB Storage, Full HD IPS, Bluetooth, 2MP Webcam, Dual Band WiFi Laptop",4.2,425,269.95,processor
B08CH88LJR,"U700 Mini PC Intel Core i5-5257U Windows 10 Pro Mini PC Desktop Computer,Expandable RAM 8GB DDR3L+256GB SSD, HDMI/Mini DP/USB-C 4K Salida, 2 x Ethernet, 3 x USB 3.0,Support Chromium & Linux OS",4.4,70,329.9,processor
B08PKCYBGQ,Used Like New Business Laptop 15.6 inch Notebook 15-BS2XX - Pentium celeron_n4000-4GB RAM -500GB eMMC - Windows 10,3.0,1,225.0,processor
B071KWZ8L9,Nintendo New 2DS XL - Black + Turquoise,4.7,1724,215.99,processor
B08FYTSXGQ,"Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera, 30X Space Zoom, Night Mode | Cloud Navy",4.6,2267,599.99,processor
B0821B76WY,"VANKYO MatrixPad S7 7 inch Tablet, Android 9.0 Pie, 2GB RAM, 32GB Storage, 5MP Rear Camera, Quad-Core, IPS HD Display, FM, GPS, Wi-Fi Only, Black",4.3,3153,79.99,processor
B085S4DSZH,"Xiaomi Redmi Note 9S 6.67"" 48MP International Global Version (Interstellar Grey, 4GB/64GB)",4.6,2471,201.0,processor
B089HNHZ17,"Samsung Galaxy Note 9, 128GB, Ocean Blue - Fully Unlocked (Renewed)",4.4,9225,375.0,processor
B08KSJLN31,Unlocked Samsung Galaxy A70 - 128GB - Black - SM-A705U (Renewed),4.6,69,226.0,processor
B07MNLRJK9,"MINIX NEO Z83-4 Plus Intel Fanless Mini PC with Windows 10 Pro (64-bit) Includes 4GB DDR3L + 64GB eMMC 5.1, Auto Power on. Sold Directly by MINIX Technology Limited.",4.0,70,219.0,processor
B08R6B218S,ASUS E410 Intel Celeron N4020 4GB 128GB eMMC 14-inch HD LED Win 10 Laptop (Pink),4.2,3,285.0,processor
B07X3L881Y,"[3 Bonus Items] Simbans TangoTab 10 Inch Tablet and Keyboard 2-in-1 Laptop, 3 GB RAM, 64 GB Disk, Android 9 Pie, Mini-HDMI, Micro-USB, USB-A, Inbuilt GPS, Dual WiFi, Bluetooth Computer PC - TL93",3.9,2090,179.99,processor
B07HCVFCGK,ASUS TUF Z390-Plus Gaming (Wi-Fi) LGA1151 (Intel 8th and 9th Gen) DDR4 DP HDMI M.2 Z390 ATX Motherboard 802.11ac Wi-Fi USB 3.1 Gen2,4.6,527,168.95,processor
B01N5MPTG1,"Synology RT2600ac – 4x4 dual-band Gigabit Wi-Fi router, MU-MIMO, powerful parental controls, Threat Prevention, bandwidth management, VPN, expandable coverage with mesh Wi-Fi",4.5,2792,199.99,processor
B088ZQK2CN,"Nokia 5.3 Fully Unlocked Smartphone with 6.55"" HD+ Screen, AI-Powered Quad Camera and Android 10, Charcoal, 2020 (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",4.3,247,199.0,processor
B071VCK1FG,J-Tech Digital 1X2 Wireless HDMI Extender 200ft Dual Antenna Supporting Full HD 1080p with HDMI Loop Output Operation Channel Change IR Passthrough [JTECH-WEX200],4.2,737,199.95,processor
B08L1S78J6,Used Well Chromebook 303c Laptop 11.6 inches 2GB RAM 16GB eMMC - Dual-Core Exynos_5250 - Chrome OS - Webcam,3.7,44,127.0,processor
B08BRFWGMC,TicWatch Pro 3 GPS Smart Watch Men's Wear OS Watch Qualcomm Snapdragon Wear 4100 Platform Health Fitness Monitoring 3-45 Days Battery Life Built-in GPS NFC Heart Rate Sleep Tracking IP68 Waterproof,4.4,566,299.99,processor
B08PKHDVX4,"HP Chromebook 11.6"" HD (1366 x 768) Anti-Glare Laptop, MediaTek MT8183 Octa-Core, 4 GB RAM, 32 GB eMMC, Media Card Reader, Wi-Fi, Bluetooth, Webcam, Chrome OS, Ash Gray",5.0,1,222.0,processor
B08KTXG8Q5,"NETGEAR 4-Stream WiFi 6 Router (R6700AX) – AX1800 Wireless Speed (Up to 1.8 Gbps) | 1,500 sq. ft. Coverage",4.3,105,99.99,processor
B085WTR7BJ,"Samsung Galaxy XCover Pro | Rugged (IP68 Rated) Unlocked (Verizon and AT&T) | Dual Sim | 64GB of Storage | SM-G715UZKDXAA, Black",4.0,312,499.99,processor
B06W5C4X4T,"2017 Newest Premium High Performance RCA Voyager 7"" 16GB Touchscreen Tablet Computer Quad-Core 1.2Ghz Processor 1G Memory 16GB Hard Drive Webcam WiFi Bluetooth Android 6.0-Pink",3.3,40,74.99,processor
B08DL4H1P4,"Azulle Access4 Pro Fanless Mini PC Stick 4GB/64GB – Business & Home Portable Computer, WiFi, Windows 10 Pro, USB & Ethernet Port",4.6,3,269.99,processor
B07YNHXX8D,"Microsoft Surface Pro 7 – 12.3"" Touch-Screen - 10th Gen Intel Core i5 - 8GB Memory - 128GB SSD (Latest Model) – Platinum (VDV-00001)",4.4,1671,699.97,processor
B00GK94M9K,"Lenovo ThinkPad T540p 20BE004FUS 15.6-Inch Laptop (2.6 GHz Intel Core i5-4288U Processor, 4GB DDR3, 500GB HDD, NVIDIA GeForce GT 730M, Windows 8 Pro) Black",3.5,2,1302.3,processor
B07BY6F8D9,"be quiet! Dark Rock Pro 4, BK022, 250W TDP, CPU Cooler",4.7,7214,89.9,processor
B08F41S84R,"2020 Newest Lenovo IdeaPad 3 15"" HD Touch Screen Laptop, Intel 10th Gen Dual-Core i3-1005G1 CPU, 8GB DDR4 RAM, 256GB PCI-e SSD, Webcam, WiFi 5, Bluetooth, Windows 10 S - Almond",4.5,424,480.0,processor
B0799SJ1XX,"Apple Watch Series 3 (GPS, 42MM) - Space Gray Aluminum Case with Black Sport Band (Renewed)",4.4,4584,209.99,processor
B01JSTCUZQ,Dell Optiplex 3010 Desktop PC - Intel Core i3-3220 3.1GHz 8GB 250GB DVD Windows 10 Professional (Renewed),4.4,303,129.0,processor
B07SW925DQ,"Asus Prime X570-Pro AM4 Zen 3 Ryzen 5000 & 3rd Gen Ryzen ATX Motherboard with PCIe Gen4, Dual M.2 HDMI, SATA 6GB/s USB 3.2 Gen 2 ATX Motherboard",4.6,2258,243.72,processor
B089FWWN62,GIGABYTE B550I AORUS PRO AX (AM4 AMD/B550/Mini-Itx/Dual M.2/SATA 6Gb/s/USB 3.2 Gen 1/WiFi 6/2.5 GbE LAN/PCIe4.0/Realtek ALC1220-Vb/DisplayPort 1.4/2xHDMI 2.0B/RGB Fusion 2.0/DDR4/Gaming Motherboard),4.5,280,179.0,processor
B08LYRQZ59,MeLE Fanless Mini PC Stick Intel Celeron J4125 8G/128G Windows 10 Pro Mini Computer Support HDMI 4K 60Hz Dual Band WiFi with Gigabit Ethernet Port PCG02 GLE,4.5,17,319.99,processor
B086QSH67R,"ASUS ROG Strix Z490-E Gaming Z490 (WiFi 6) LGA 1200 (Intel 10th Gen) ATX Gaming Motherboard (14+2 Power Stages, DDR4 4600, Intel 2.5 Gb Ethernet, Bluetooth v5.1, Dual M.2 and Aura Sync)",4.7,712,299.99,processor
B08QMYN5N4,"2 Pack USB Smart Charger Cable, Intelligent Overcharge Protection Compatible for USB Adapter Cable with LED Indicator",5.0,3,9.99,processor
B07HCT5GBD,"ASUS Prime Z390-P LGA1151 (Intel 8th and 9th Gen) ATX Motherboard for Cryptocurrency Mining(BTC) with Above 4G Decoding, 6xPCIe Slot and USB 3.1 Gen2",4.6,528,125.96,processor
B085B3GFRL,"MSI GL65 Leopard 10SFK-062 15.6"" FHD 144Hz 3ms Thin Bezel Gaming Laptop Intel Core i7-10750H RTX2070 16GB 512GB NVMe SSD Win 10",4.7,1306,1303.0,processor
B08P4CGZYK,"XIDU Tour Pro 12.5"" Touchscreen Laptop, 2K(2560x1440) IPS Display, Backlit Keyboard, Fingerprint Reader, Intel Celeron 3867U, 8GB RAM, 128GB eMMC, Windows 10 Home (Space Gray)",4.3,59,429.99,processor
B07K26993K,"DollaTek 12V XR1075 BBE Audio Amplifier Board Module Circuit DIY Kits, Stereo Sound Processor",4.5,2,11.99,processor
B08842D7JS,"Acer Predator Helios 300 Gaming Laptop, Intel i7-10750H, NVIDIA GeForce RTX 2060 6GB, 15.6"" Full HD 144Hz 3ms IPS Display, 16GB Dual-Channel DDR4, 512GB NVMe SSD, Wi-Fi 6, RGB Keyboard, PH315-53-72XD",4.7,2181,1399.99,processor
B08PC9CHG4,"HP EliteDesk 800 G2 SFF Desktop Computer 24 Inch FHD Monitor Dual Hard Drive PC(Intel i5-6500 Up to 3.6GHz, 8GB RAM, 128GB SSD + 1TB HDD, WiFi, HDMI, Windows 10 Professional) (Renewed)",3.5,2,343.16,processor
B08R8CGVV7,"Android 10.0 Tablet 10.1 Inch, Octa-Core 5G WiFi 1920x1200 HD ThouchScreen Large Tablets with 13MP Rear Camera, 6000mAh Battery, 32GB ROM 128GB Expand Storage, Bluetooth/GPS/FM/OTG",4.2,33,129.99,processor
B076D71Q4L,"HP Elite 8300 SFF Small Form Factor Business Desktop Computer, Intel Quad-Core i7-3770 up to 3.9Ghz CPU, 8GB RAM, 256GB SSD, DVD, USB 3.0, Windows 10 Professional (Renewed)",4.2,302,223.95,processor
B08LMVRZ73,"MSI Performance Gaming AMD Ryzen 1st, 2nd, and 3rd Gen AM4 M.2 USB 3 DDR4 HDMI Display Port Mini-ITX Motherboard (B450I Gaming Plus MAX WiFi)",4.5,769,129.99,processor
B08DDGJQDW,"ASUS ROG Zephyrus G14 14"" VR Ready 120Hz FHD Gaming Laptop,8Core AMD Ryzen 9 4900HS(Beat i7-10750H),16GB RAM,1TB PCIe SSD,Backlight,Wi-Fi 6,USB C,NVIDIA GeForce RTX2060 Max-Q,Win10 (Moonlight White)",4.5,63,1399.0,processor
B08CDTP2Q1,"HP 2020 Newest Pavilion X360 2-in-1 Convertible 14"" HD Touch-Screen Laptop, 10th Gen Intel Core i3-1005G1, 8GB Ram, 128GB Ssd, Wifi, Webcam, Win 10 S",4.6,155,497.92,processor
B086DDCHSS,Lenovo IdeaPad S340 Intel Core i3-8145u 8th Gen 4GB DDR4 1TB HDD 15.6-inch HD Windows 10 Slim Laptop Platinum Grey (Renewed),3.7,137,420.0,processor
B07WTSMHSY,G.SKILL Trident Z Neo (for AMD Ryzen) Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM Desktop Memory F4-3600C18D-32GTZN,4.9,927,178.99,processor
B07ZPRS2Z7,Seagate Barracuda 120 SSD 2TB Internal Solid State Drive – 2.5 Inch SATA 6GB/S for Computer Desktop PC Laptop (ZA2000CM10003),4.7,44251,219.99,processor
B07FBS36W2,"Samsung 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",4.4,447,369.99,processor
B08FR3TQWQ,Celeron N4000 4GB 64GB eMMC 14-Inch Full HD WLED Chrome OS with Mouse and Sleeve,4.6,41,279.0,processor
B076FZ7VJ2,Synology 1 bay NAS DiskStation DS118 (Diskless),4.7,955,179.99,processor
B07SL9NFVS,Thermaltake Toughpower GF1 750W 80+ Gold SLI/Crossfire Ready Ultra Quiet 140mm Hydraulic Bearing Smart Zero Fan Full Modular Power Supply 10 Year Warranty PS-TPD-0750FNFAGU-1,4.7,1849,109.99,processor
B08R9MKNC1,"Tablet 10.1 inch Android Tablet, CPU A100 64Bit Quad-core, 1.5GHz, 1GB RAM, 16GB Flash, 1024600 LCD Display, 0.3MP and 2MP Camera, 2.4G WiFi, Bluetooth 4.0, USB2.0, 5000mAh Battery Capacity, Black",5.0,1,89.99,processor
B085344M9Q,"ASUS VivoBook 15 Thin & Light Laptop, 15.6” FHD Display, AMD Quad Core R7-3700U CPU, 8GB DDR4 RAM, 512GB PCIe SSD, AMD Radeon Vega 10 Graphics, Fingerprint, Windows 10 Home, Slate Gray, F512DA-NH77",4.6,2130,629.99,processor
B08F2X5GLK,"Samsung Galaxy A21S (64GB, 4GB) 6.5"", Quad Camera, All Day Battery Dual SIM GSM Unlocked Global 4G LTE VoLTE (T-Mobile, AT&T, Metro, Straight Talk) International Model A217M/DS (64GB SD Bundle, Black)",4.4,233,212.98,processor
B07W6QYX8G,"10"" Windows 10 Fusion5 Ultra Slim Windows Tablet PC- (4GB RAM, 128GB Storage, USB 3.0, Intel, 5MP and 2MP Cameras, Windows 10 S Tablet PC) (128GB)",4.2,964,249.95,processor
B01GKIGWXE,"2X Computer CPU Packaging Clamshell Container for for AMD - AM2, AM2+, AM3, AM3+",4.8,30,7.99,processor
B08P9RVC81,"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 128GB SSD - Natural Silver - 14m-dw1013dx",4.5,8,499.0,processor
B08DBLWXK3,"HP EliteDesk 800 G5 Mini - 9th Gen Intel Core i5-9500T 6-Core up to 3.70 GHz, 16GB DDR4 Memory, 256GB NVMe Solid State Drive, WiFi-6 with Bluetooth 5.0, Intel UHD Graphics 630, Windows 10 Pro",4.7,45,649.99,processor
B08HRVCN8K,"Jumper Windows 10 Laptop, Traditional Laptop Computers 13.3'' Mini Laptop Intel N3350 4GB RAM 64GB ROM Laptops Supports up to 256GB TF Card Expansion Office 365 Personal for 1 Year",3.9,76,259.0,processor
B07HF2S1DZ,"Western Digital 6TB Ultrastar DC HC310 SATA HDD - 7200 RPM Class, SATA 6 Gb/s, 256MB Cache, 3.5"" - HUS726T6TALE6L4",4.4,568,178.54,processor
B08HJT1BKQ,"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS - (11a-na0010nr, 2020 Model, Ash Gray)",4.5,5,209.89,processor
B002QUZHY6,Planet Audio EC20B 3-Way Electronic Crossover With Remote Subwoofer Control,4.3,165,70.12,processor
B07XF94PHV,"Samsung Galaxy Tab A 8.0"" (2019, WiFi + Cellular) 32GB, 5100mAh Battery, 4G LTE Tablet & Phone (Makes Calls) GSM Unlocked SM-T295, International Model (32 GB, Silver)",4.4,1235,153.0,processor
B07HY8X46F,"10"" Windows 10 Fusion5 FWIN232 Plus S1 Ultra Slim Tablet Computer - (4GB RAM, USB 3.0, Intel, 5MP and 2MP Cameras, Windows 10 S Tablet PC)",4.2,1818,219.95,processor
B07WMDV7CW,"HP Stream 14-Inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode (14-cb159nr, Jet Black)",4.4,2162,299.0,processor
B08R79M7NV,"Rugged Cell Phone Unlocked Blackview 4900, 5.7 Inch Screen, 5580mAh Battery, 3GB+32GB (SD 128GB), Android 10 IP68 Waterproof Shockproof Smartphone, 5MP+8MP Waterproof Camera,Dual SIM 4G,OTG,NFC,GPS",4.6,36,149.99,processor
B08JRF9L15,"Nokia 2.4 Android 10 Unlocked Smartphone with 2/32 GB Memory, 6.5-Inch HD+ Screen, 2-Day Battery Life, Fingerprint Sensor and Google Assistant, Charcoal (AT&T/T-Mobile/Cricket/Tracfone/Simple Mobile)",4.1,82,139.0,processor
B087M3H5P8,"ASUS TUF Gaming B460M-Plus WiFi 6 LGA1200 (Intel 10th Gen) Micro ATX Gaming Motherboard (Intel 1Gb LAN, USB 3.2 gen 1 Front Panel Connector, addressable Gen 2 RGB Header, Aura Sync)",4.6,84,129.99,processor
B07PN4RDW3,"Noctua NH-U12A, Premium CPU Cooler with High-Performance Quiet NF-A12x25 PWM Fans (120mm, Brown)",4.9,1361,99.9,processor
B08FD4DFLC,"VANKYO MatrixPad P31 10 inch Octa-Core Tablet, 4GB RAM, 64GB Storage, Android 10, 1080P Full HD Tablet with Keyboard and Stylus, 13MP Rear Camera, Bluetooth 5.0, 5G Wi-Fi, GPS, Black",4.7,166,229.99,processor
B08KVZNVG2,"OUKITEL WP8 Pro Rugged Phones - Unlocked Smartphones, 5000mAh MT6762D,IP68 Waterproof Cell Phones 6.49 inch Android 10.0 4+64 ROM 8MP+16MP Global Version, NFC(Black)",5.0,4,190.0,processor
B08G8SJZ2R,"Asus X512DA-BTS2020RL 15.6"" Full HD Laptop – AMD Ryzen 5 - AMD Radeon Vega 8 - 512GB PCIe SSD – 8GB RAM",4.6,54,559.0,processor
B07H241VK4,Seagate IronWolf 10TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage (ST10000VN0008) (ST10000VNZ008/N0008),4.7,441,285.26,processor
B08PL166R4,【Upgraded Version】 High Speed Wireless WiFi Range Extender Up to 300 Mbps WiFi Signal Booster with Dual Bands with WPS Repeater Ideal for Home Office Gaming & HD Video Streaming Works with Any Router,4.6,11,27.99,processor
B07MB9TC33,"PC Stick Intel Atom Z8350 Windows 10 Pro Mini Computer 4GB DDR3 64GB eMMC Support 4K HD,2.4G/5G Dual Band WiFi AC,BT 4.2",4.0,504,129.99,processor
B081ZQKXN4,"Power Strip with 2 Outlets and 3 USB Charging Ports(3.1A, 15W), Desktop Charging Station with 5 ft Braided Extension Cord, Flat Plug Travel Power Strip for Hotel, Cruise, Home and Office, ETL Listed",4.8,5396,12.99,processor
B075FVR7KL,"AAB Cooling Thermal Grease 3-1g - Thermal Compound for Heat Dissipation from CPU, Heatsink Paste, Processor Paste, CPU Paste, Cooling Paste",4.5,5,6.99,processor
B0070RS05S,rolls Dual Tube Multi Processor (RP520),5.0,1,384.84,processor
B07QCLT6NN,Hewlett Packard Enterprise P10939-B21 Processors Server,5.0,1,640.47,processor
B08S3WZ9PK,"Mini PC, Windows 10 Pro Beelink T34 6G RAM 128GB SSD with Intel Celeron N3450 Processor, 2.4G/5G Dual WiFi/Gigabit Ethernet/ 4K HD/Dual HDMI/USB 3.0/BT-4.0, Support Auto Power On",4.5,32,189.0,processor
B016Y2BVKA,Havit Wired Gaming Keyboard Mouse Combo LED Rainbow Backlit Gaming Keyboard RGB Gaming Mouse Ergonomic Wrist Rest 104 Keys Keyboard Mouse 4800 DPI for Windows & Mac PC Gamers (Black),4.5,11679,34.99,processor
B088HJ3FCX,Xiaomi REDMI Note 9 Dual 128GB Interstellar Grey (M2003J15SS),4.6,3895,222.98,processor
B08MKRLYV9,"pendoo Android TV Box 10.0 4GB RAM 128GB ROM, T95 Android TV Box Allwinner H616 2.4G/5.8GHz WiFi Bluetooth, Android Box 10.0 with Wireless Mini Keyboard Ultra HD 6K HDR TV Box.",4.3,38,98.99,processor
B08PTVYWMG,"Beelink GT-R Mini Gaming Pc Window 10 Pro,AMD Ryzen 5 3550H 4C/8T 16GB DDR4 512GB SSD / 2GB Graphics Card,WiFi 6/BT 5.0/Dual Gigabit Ethernet/DP+HDMI+USB C Four Display Output/Fingerprint Unlock",5.0,1,689.0,processor
B08766YRQP,"Acer Chromebook 311 C733-C5AS 11.6"" Chromebook - 1366 x 768 - Celeron N4020 - 4 GB RAM - 32 GB Flash Memory - Shale Black - Chrome OS - Intel UHD Graphics 600 - ComfyView - English (US) Keyboard",5.0,2,377.99,processor
B06X9PV7PR,"OEM Lenovo ThinkCentre M75q Tiny M75q-1, AMD Ryzen 5 PRO 3400GE, 16GB RAM, 256GB NVMe, W10P, Business Desktop",4.2,23,629.95,processor
B0815KSLPB,"Ricoh Theta SC2 BLUE 360°Camera 4K Video with Image Stabilization High Image Quality High-Speed Data Transfer Beautiful Night View Shooting with Low Noise Thin and Lightweight For iPhone, Android",4.5,225,276.95,processor
B07MZS2QNN,PEPPER JOBS GLK-UC2X Intel N4100 Gemini Lake Mini PC with Windows 10 Pro [Upgradeable/4GB/64GB/Dual-Band Wi-Fi/Gigabit Ethernet/Triple 4K 60Hz outputs/Dual USB-C]. Sold Directly by Pepper Jobs,4.5,79,199.0,processor
B0876J8436,"MSI MPG Z490 GAMING EDGE WIFI ATX Gaming Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, CF, Dual M.2 Slots, USB 3.2 Gen 2, Wi-Fi 6, DP/HDMI, Mystic Light RGB)",4.7,1918,199.99,processor
B086ZNDXNY,Netgear Nighthawk AX8 8-Stream AX5700 Wi-Fi 6 Router,4.1,51,299.99,processor
B08NCBP67H,"Intel NUC NUC8i5BEK Mini PC/HTPC,  i5 NUC Slim with Kingston 16GB Ram, 512GB SSD, Intel Core i5-8259U 2.3GHz, Windows 10 Home, Bluetooth, WiFi, 4k Support, Dual Monitor Capable (16GB Ram + 512GB SSD)",5.0,3,479.99,processor
B07Y88BNYZ,"Noctua NH-U12S chromax.Black, 120mm Single-Tower CPU Cooler (Black)",4.9,2097,69.95,processor
B078FBC499,NETGEAR Nighthawk Cable Modem WiFi Router Combo with Voice C7100V -  Supports Cable Plans Up to 400 Mbps| 2 Phone lines| AC1900 WiFi speed| DOCSIS 3.0,4.3,1207,249.97,processor
B082MSPDL8,"Dell Inspiron 17 3793 2020 Premium 17.3” FHD Laptop Notebook Computer, 10th Gen 4-Core Intel Core i5-1035G1 1.0 GHz, 16GB RAM, 512GB SSD + 1TB HDD, DVD,Webcam,Bluetooth,Wi-Fi,HDMI, Win 10 Home",4.4,292,812.0,processor
B003JVT1AW,Epson C31CA85084 TM-T88V Thermal Receipt Printer (USB/Serial/PS180 Power Supply),4.4,199,244.0,processor
B08BJB186S,"2020_Dell Vostro 3000 Mini Business Desktop, Intel Core i5-9400 Processor up to 4.10GHz, 8GB DDR4 2666MHz RAM, 1TB 7200 RPM Hard Drive, HDMI, VGA, DVD-RW, Wi-Fi, Win10 Pro w/Shoxlab Accessories",3.0,1,619.0,processor
B08MCTFZ73,"Latest_Lenovo ThinkPad X1 Carbon Gen 8 Laptop, 14.0"" FHD Display, Intel Core i7 10510U, 16GB RAM, 1TB SSD, Webcam, Fingerprint, 1-Week AimCare Support, Upto 19.5 hrs Battery, Rapid Charge, Win 10 Pro",5.0,1,1699.0,processor
B00I9RHNLK,Audio Control LCQ1 Black Color 6-Channel Car Audio Line Output Converter with Equalizer,4.0,60,249.95,processor
B07HB8Q8KN,J-Tech Digital Wireless Multi-Channel HDMI Matrix/Extender Support 2X2 up to 45m (150ft) 1080P with IR and Remote Control [1TX + 1RX],4.2,82,239.99,processor
B089CPDLYC,"MSI MPG B550I Gaming Edge WiFi Gaming Motherboard (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, M.2, USB 3.2 Gen 2, AX Wi-Fi 6, HDMI, Mini-ITX)",4.4,116,199.99,processor
B08GCJYF4M,"Baieyu Mini PC Intel core i7-7820HK/i7-7820HQ Quad-core Processor,32GB DDR4 256GB SSD,Mini pc with Windows 10 Dual WiFi&Bluetooth 4.2,HDMI+DP,Gigabit Ethernet,4K HD",4.0,3,720.0,processor
B07N27LPPG,"Lexmark MB2236adw Multifunction Laser Printer, Monochrome, Wireless Networking with Duplex Printing (18M0400)",4.0,201,162.8,processor
B08NK2J6G8,"iPAPA MacBook Pro 13 inch Case 2020 Release A2338 M1 A2251 A2289 2019 2018 2017 2016 A2159 A1989 A1706 A1708, Glittery Plastic Hard Cover + Keyboard Cover + Screen Skin Touch Bar, Mac Pro 2020 M1 Case",4.3,194,21.68,processor
B07TTCJB2P,Dell OptiPlex 3070 Desktop Computer - Intel Core i5-9500T - 8GB RAM - 256GB SSD - Micro PC,4.5,113,610.98,processor
B08HRJM99F,"OUKITEL WP8 Pro (2020) Rugged Smartphone, 6.49” Display, 4GB 64GB Dual SIM IP68 Waterproof Unlocked Cell Phones, 16MP Triple Camera Android 10, 5000mAh Battery Face/Fingerprint ID, GPS NFC, Orange",4.4,273,189.99,processor
B08CK7237M,"Bluetooth Speaker, BUGANI M118 Portable Bluetooth Speakers, 50W Louder Volume and Enhanced Bass,Wireless Bluetooth Speakers 5.0. Power Bank.Suitable for Party,Outdoor Bluetooth Speaker",4.7,1011,67.99,processor
B07YRSYR3M,LABISTS Raspberry Pi 4 4GB Starter Kit with 32GB Micro SD Card (4GB RAM),4.6,1204,99.98,processor
B08NFTJ6SB,"Mini PC,Mini Computer 8GB RAM & 120GB ROM,Intel Celeron J3455(Up to 2.3GHz) & Windows 10 Pro,Support 2.4G/5.0G WiFi,Bluetooth 4.2 & 4K HD",4.5,23,186.99,processor
B081R7JGPP,"Dell XPS 15 7590 2019 15.6"" Core I7-9750H 32GB RAM 1TB PCIe SSD FHD IPS 500-NIT Non-Touch (1920X1080) NVIDIA GTX 1650 4GB Windows 10 Home (Renewed)",5.0,1,1599.66,processor
B07NCY3ZJF,ANBE AM4 Retention Bracket & AM4 Back Plate (for AM4's Heat Sink Cooling Fan Mounting Clip-ON Type only) Thermal Paste Pack Included,4.7,118,8.35,processor
B086VZ7SWP,HP Laptop 14 Laptop AMD Ryzen 3 8GB RAM 256GB SSD 14-dk0736ms,4.5,115,516.0,processor
B087H9FDRM,"Moto G Stylus (2020) - Unlocked Smartphone - US Warranty - 128GB - Mystic Indigo (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, Metro",4.3,59,289.99,processor
B07T3H979V,"Lexmark C3326dw Color Laser Printer with Wireless Capabilities, Standard Two-Sided Printing, Two Line LCD Screen with Full-Spectrum Security and Prints Up to 26 ppm (40N9010), White/Gray",4.2,277,270.43,processor
B08LV8KWPK,"Mini PC 8GB RAM /128GB SSD Intel Celeron N3350 (up to 2.4GHz) Mini Desktop PC,Support 4K HD, Dual Band Wi-Fi 2.4G/5G,Gigabit Ethernet,HDMI/VGA Port Multi-Display, BT 4.2",3.9,23,189.99,processor
B01AA093UW,Canon PowerShot ELPH 360 Digital Camera w/ 12x Optical Zoom and Image Stabilization - Wi-Fi & NFC Enabled (Black),4.4,901,209.0,processor
B08NPRWPJV,"TICWRIS Andriod Smart Watch, GPS Android Smartwatch, 4G LTE with 2.4"" Touch Screen, Face Unclok Phone Watch with 2000mAh Battery, IP67 Waterproof Sport Watch,3GB+32GB Andriod Watch for Men (Black)",3.9,288,199.99,processor
B07T4LQ7L2,"HP 15 Laptop, 15.6"" HD Display, Intel Core I5-8265U, Intel UHD Graphics, 8GB, 256GB SSD, Natural Silver",4.5,61,570.0,processor
B08HQDRVSY,"HAFURY GT20 Unlocked Smartphone, 8GB RAM/256GB, 6.4-Inch Display, 48MP Cameras, 4200mAh Battery, Android 10, Global Version, Dual SIM, Gradient+Green",3.5,21,229.99,processor
